id,customer_id,product_id,order_creation_time,sale_quantity,sale_price_per_item,sale_price_before_discount,discount_platform,discount_seller,discount_total,sales_price_after_discount,payment_method_id,order_status
102b5408-23fb-1097-4a6e-da19b546476f,398,47,2023-02-10 06:05:37,3,105.00,315.00,0.00,18.90,18.90,296.10,4,2
5aeca619-b363-681b-100d-4bf9fbab80d5,218,95,2023-02-10 06:25:08,3,58.95,176.85,0.00,12.38,12.38,164.47,3,1
818366f6-dd56-c788-c0ff-d48caf333904,165,9,2023-02-10 07:31:26,2,126.00,252.00,27.72,7.56,35.28,216.72,6,1
422262e6-9c1a-f4f2-cc65-a519b9ae72fc,861,46,2023-02-10 07:49:19,2,86.95,173.90,5.22,8.70,13.92,159.98,4,2
165abbd4-8430-3972-089c-b33bd026d361,345,53,2023-02-10 10:22:27,3,45.00,135.00,1.35,0.00,1.35,133.65,2,1
1b641637-de73-8cd4-d0f8-102e0ad8b836,988,44,2023-02-10 10:30:28,1,86.95,86.95,7.83,6.09,13.92,73.03,2,1
e08c40f2-057e-aecd-e61f-718ff03ab6d3,494,49,2023-02-10 11:40:40,2,150.95,301.90,0.00,36.23,36.23,265.67,1,1
1b3e60e5-ab6c-94de-8ed8-d5297f61d909,548,46,2023-02-10 11:45:06,3,86.95,260.85,31.30,5.22,36.52,224.33,2,2
fc8c6bda-6b6d-d083-4158-1fc1867dbf36,287,38,2023-02-10 18:03:53,3,23.99,71.97,0.00,0.00,0.00,71.97,2,1
cc2d22f7-7026-c1c8-9d06-9f75fb68260b,0,-2,2023-02-10 18:13:14,3,0.00,0.00,0.00,0.00,0.00,0.00,3,1
52756165-b395-91c2-12c6-7811b6ad9987,918,39,2023-02-10 22:17:27,2,60.00,120.00,0.00,0.00,0.00,120.00,7,2
71efd5f0-3cc4-a095-1e3b-e97a9c705c03,895,24,2023-02-10 22:37:52,3,156.00,468.00,23.40,0.00,23.40,444.60,6,1
09890dee-d2de-2f21-840a-909fd8d58fa5,297,38,2023-02-11 00:56:40,2,23.99,47.98,0.00,4.80,4.80,43.18,7,3
c6d98590-f16c-6931-e2bc-5c902f95bb77,86,73,2023-02-11 03:25:15,3,112.00,336.00,0.00,0.00,0.00,336.00,2,1
0406e28e-4fbc-8606-bef1-d4f3dc14d1ab,125,49,2023-02-11 06:05:18,1,150.95,150.95,16.60,18.11,34.71,116.24,1,1
5fccbf0b-397d-9886-12e2-8d37905751ac,431,64,2023-02-11 06:14:08,1,102.00,102.00,8.16,6.12,14.28,87.72,1,2
e275f0e7-dee3-72b4-869e-e15862cc307a,816,77,2023-02-11 11:39:53,2,9.00,18.00,0.00,0.54,0.54,17.46,7,2
87002db2-5025-1b27-b900-1b6a4f459513,617,25,2023-02-11 13:38:51,2,85.95,171.90,0.00,0.00,0.00,171.90,4,3
bc0b0b9e-f7d5-7f13-34d3-14d0538aa71a,457,67,2023-02-11 13:41:44,3,25.99,77.97,0.00,0.00,0.00,77.97,4,1
94f8314a-1b70-41f6-012f-6450a12ecdfa,174,2,2023-02-11 15:51:10,3,96.99,290.97,26.19,0.00,26.19,264.78,6,1
2c010aa2-96d7-b5cb-b711-62efa0875df2,417,51,2023-02-11 16:31:51,3,77.99,233.97,0.00,7.02,7.02,226.95,5,1
0a6217bb-f4ab-c250-8d03-c209881e6998,905,22,2023-02-11 19:12:23,1,51.99,51.99,0.00,7.80,7.80,44.19,3,2
c9cda185-fe1b-811a-9720-270e43bfdf4e,966,43,2023-02-11 23:21:04,3,73.95,221.85,0.00,0.00,0.00,221.85,4,1
1cb22645-5316-172e-fc67-52a837755831,570,88,2023-02-12 00:31:44,1,42.95,42.95,2.58,0.00,2.58,40.37,7,1
7d9c24d8-9831-c38e-428d-f7f97513a233,919,15,2023-02-12 01:29:18,1,87.99,87.99,1.76,0.00,1.76,86.23,7,3
e5d02b1c-269e-ac9b-ad09-aa19a308024e,862,8,2023-02-12 08:10:26,3,126.95,380.85,45.70,0.00,45.70,335.15,5,3
f50af98b-c5f9-5917-961a-c3530e29c854,108,27,2023-02-12 09:59:12,3,53.99,161.97,16.20,6.48,22.68,139.29,1,1
9b2920ae-abc9-d68d-a522-049a8c9c96e3,619,26,2023-02-12 11:26:05,1,96.95,96.95,0.00,7.76,7.76,89.19,2,3
1fba03e1-c801-3a7b-e12c-d353c9949a6e,510,12,2023-02-12 13:00:13,2,136.95,273.90,0.00,21.91,21.91,251.99,3,1
2a4b6559-73ef-78db-c528-2ab390add9bd,210,90,2023-02-12 13:51:38,3,23.00,69.00,8.28,0.00,8.28,60.72,6,1
ee581c20-7215-8bcf-b590-dbd522e6a833,29,9,2023-02-12 17:38:05,2,126.00,252.00,32.76,17.64,50.40,201.60,5,1
3aa502da-5311-781a-fce9-096ac6300911,829,6,2023-02-12 21:07:16,2,115.00,230.00,4.60,0.00,4.60,225.40,3,2
05af2ca0-7705-92b0-27ee-e22119d36fce,390,29,2023-02-12 22:07:09,2,85.00,170.00,0.00,15.30,15.30,154.70,6,2
590c772f-fd9a-dc4f-ce85-bd6b23120fcb,796,67,2023-02-12 22:49:30,2,25.99,51.98,0.00,5.72,5.72,46.26,3,3
58250019-29bb-df95-e3ed-580938e90caa,168,80,2023-02-13 05:02:17,1,96.99,96.99,0.00,0.00,0.00,96.99,4,1
8eaf6688-e362-99bc-3b5c-05567018c477,356,73,2023-02-13 05:51:20,2,112.00,224.00,0.00,0.00,0.00,224.00,5,1
c2a4f0cf-b3aa-22ee-c09d-ca20f719a960,790,16,2023-02-13 06:18:08,3,123.00,369.00,51.66,36.90,88.56,280.44,4,1
a7b3b793-49a6-5e54-20c6-0a3e5de83740,102,92,2023-02-13 08:44:26,2,77.99,155.98,0.00,17.16,17.16,138.82,5,1
7e3d4e5a-c0ba-33fc-8112-b3c232269e1b,598,21,2023-02-13 10:56:20,2,133.95,267.90,0.00,0.00,0.00,267.90,7,2
fdaba8a4-ab71-5c32-15c0-fbf68809b1fd,245,64,2023-02-13 15:30:35,2,102.00,204.00,8.16,10.20,18.36,185.64,6,3
8b21faa7-3eb6-135e-1619-07d505fe0836,958,71,2023-02-13 15:54:58,3,36.95,110.85,0.00,9.98,9.98,100.87,2,1
c95af0f7-fcc8-8508-9664-b1f6cb422005,858,74,2023-02-13 16:03:56,1,127.99,127.99,17.92,0.00,17.92,110.07,1,1
d0b8dde8-e5a5-0d5d-70bf-358b268db7ce,988,96,2023-02-13 20:16:01,2,143.95,287.90,0.00,11.52,11.52,276.38,4,2
db2020bc-49b6-a6cb-1ca0-f3e488e09e1f,172,19,2023-02-13 21:01:55,3,16.00,48.00,0.00,0.00,0.00,48.00,7,1
3cab4c07-713e-05bd-1179-1961b9dd6fca,157,22,2023-02-13 22:13:45,2,51.99,103.98,0.00,0.00,0.00,103.98,4,1
75eb4729-8c66-f7c1-cf2e-0135fd17c05b,292,32,2023-02-13 23:16:35,2,60.95,121.90,18.29,0.00,18.29,103.61,3,2
2e0fffbe-6a80-ad6b-511a-cc5b1a12a7ab,213,88,2023-02-14 00:58:33,1,42.95,42.95,0.00,0.00,0.00,42.95,4,1
eea9c0c3-4d20-3a4e-d402-21328e0bbc84,573,66,2023-02-14 04:26:18,1,23.95,23.95,0.00,2.40,2.40,21.55,5,1
ab49132a-6178-d7e1-d2fa-5b14edff4e49,932,6,2023-02-14 04:51:31,1,115.00,115.00,0.00,6.90,6.90,108.10,1,1
f2cecb0e-8c51-28f9-7aa4-d51d7d1a69d1,397,68,2023-02-14 05:11:55,2,22.99,45.98,2.30,0.00,2.30,43.68,1,1
4a48f756-7e5a-7162-b4aa-d87bcab90022,641,83,2023-02-14 07:00:51,3,11.00,33.00,4.62,0.00,4.62,28.38,5,2
ec937ecd-0437-4f71-15cb-ee2ec8ff1d12,358,78,2023-02-14 07:22:01,3,102.99,308.97,46.35,9.27,55.62,253.35,5,2
17dadd33-2a5d-7536-eb1f-6e757a477899,734,46,2023-02-14 08:53:24,2,86.95,173.90,0.00,0.00,0.00,173.90,2,1
a11ed5df-9d52-2465-afd8-83dd7fdca562,97,95,2023-02-14 10:36:45,2,58.95,117.90,0.00,0.00,0.00,117.90,4,1
aa224899-ec46-7224-92f5-ca4ace0ebad9,466,67,2023-02-14 11:32:25,2,25.99,51.98,0.52,0.00,0.52,51.46,6,2
8a5dfb74-5978-fd78-1440-a84b973fbdba,719,33,2023-02-14 13:38:52,2,110.95,221.90,0.00,0.00,0.00,221.90,1,3
3355d1fa-3f3b-42c3-f168-17cca92b1a34,162,55,2023-02-14 15:48:52,2,12.99,25.98,0.00,1.30,1.30,24.68,1,2
e9044943-5d65-17b9-3411-a5c7272640a4,263,74,2023-02-14 17:05:36,1,127.99,127.99,12.80,8.96,21.76,106.23,7,2
bc37f3f2-c296-2579-8a57-bbde34f4b3bb,240,100,2023-02-14 17:18:45,2,65.95,131.90,0.00,0.00,0.00,131.90,7,3
91f32923-73e3-a2e6-da57-21a647aa2b7c,984,68,2023-02-14 17:26:52,1,22.99,22.99,2.99,0.00,2.99,20.00,2,1
57dd6f58-7219-921c-c3d1-393416ed0454,209,75,2023-02-14 18:30:54,1,43.95,43.95,6.59,1.76,8.35,35.60,3,3
960b815f-9b6e-58d5-bd4f-1ef4d310d2cb,274,9,2023-02-14 18:48:14,1,126.00,126.00,11.34,3.78,15.12,110.88,7,2
46fca4d1-d68d-7a20-1da0-54316b4fbde1,99,38,2023-02-14 19:45:47,1,23.99,23.99,3.60,2.16,5.76,18.23,6,3
bf1d773f-4dc5-f373-26b6-f5234d23721b,275,73,2023-02-15 02:12:46,1,112.00,112.00,0.00,3.36,3.36,108.64,1,2
39c38f33-a430-44c6-641d-6241c45f388c,307,29,2023-02-15 06:07:08,2,85.00,170.00,0.00,0.00,0.00,170.00,3,1
fa44f448-279e-7433-698b-942096823feb,31,4,2023-02-15 08:13:30,1,65.99,65.99,1.32,0.00,1.32,64.67,5,1
3a8ec17d-aeb5-3cd6-2a4f-13a0f54984d8,300,6,2023-02-15 08:44:04,2,115.00,230.00,0.00,20.70,20.70,209.30,5,1
86406b87-b280-0c60-3579-6d1038e50f89,736,87,2023-02-15 09:59:35,1,32.99,32.99,0.00,0.00,0.00,32.99,1,3
2fba51f4-3b2c-366a-d2bb-7457118f377a,565,43,2023-02-15 10:23:54,2,73.95,147.90,1.48,0.00,1.48,146.42,4,1
0e6b4420-c705-9643-90f7-399ae4c2ccd2,795,12,2023-02-15 20:00:23,1,136.95,136.95,20.54,0.00,20.54,116.41,2,1
0324513b-2b0b-4f4c-09e3-95d7052d8c41,714,31,2023-02-15 21:15:24,1,14.99,14.99,0.45,0.45,0.90,14.09,4,2
50b22b94-16c4-7a23-aff7-5ac8887c39e0,446,73,2023-02-15 21:42:09,3,112.00,336.00,0.00,13.44,13.44,322.56,1,1
0b216d15-192a-6783-1d53-6e1aa6966fcf,804,42,2023-02-15 21:48:43,1,83.00,83.00,9.13,4.98,14.11,68.89,5,1
cadc71bd-ae6f-d7e9-cad6-3d0bf566bb89,967,44,2023-02-15 22:16:23,3,86.95,260.85,0.00,0.00,0.00,260.85,1,3
62594618-301b-3da8-b617-6a40b8066081,487,92,2023-02-15 22:20:04,2,77.99,155.98,0.00,0.00,0.00,155.98,7,3
afdfbfa5-aa5d-e72b-a6af-8ecbb6fe30e6,878,14,2023-02-16 01:38:49,2,10.00,20.00,0.00,0.00,0.00,20.00,4,1
3f244bdc-17f8-a88b-d522-8519a60678f8,104,52,2023-02-16 03:39:35,3,85.00,255.00,0.00,0.00,0.00,255.00,6,1
de980015-2256-06b7-6a60-2c26935b9706,334,9,2023-02-16 04:17:42,3,126.00,378.00,0.00,0.00,0.00,378.00,3,1
e5fa3a02-0d1f-2e60-eccc-5c685fd383c9,264,34,2023-02-16 05:41:40,2,54.95,109.90,0.00,0.00,0.00,109.90,4,3
adbafa69-b524-94f9-81d1-83dbb487ffc3,839,66,2023-02-16 07:21:39,1,23.95,23.95,0.96,0.00,0.96,22.99,7,2
8abc1237-0c6c-9bea-23fc-e1a3de28f19e,424,81,2023-02-16 08:37:25,2,56.99,113.98,3.42,6.84,10.26,103.72,4,3
129cf111-b190-e36d-7812-9ff0f7bec653,501,85,2023-02-16 08:57:23,3,76.99,230.97,0.00,0.00,0.00,230.97,4,1
70d15a4f-95c5-9110-ad34-dacddb0a1882,991,81,2023-02-16 10:01:43,3,56.99,170.97,0.00,0.00,0.00,170.97,3,1
4f4402f4-88ee-934b-96ef-187a89dc4da2,765,86,2023-02-16 10:03:31,2,79.00,158.00,0.00,1.58,1.58,156.42,6,3
47ff4c90-5dd0-808f-82ac-e568d4fd7389,566,64,2023-02-16 12:18:13,3,102.00,306.00,0.00,0.00,0.00,306.00,2,2
1e170686-6542-be0d-c34c-5cfbce384b05,568,95,2023-02-16 16:29:52,1,58.95,58.95,0.00,0.00,0.00,58.95,1,3
9960c4d1-32ba-5ced-3705-5371f4a71da1,490,79,2023-02-16 17:35:08,3,36.00,108.00,4.32,4.32,8.64,99.36,3,2
4623785f-cfa9-f9aa-af8e-868459b3d20e,539,88,2023-02-16 20:51:01,1,42.95,42.95,0.00,0.00,0.00,42.95,5,3
7a25276d-4e1b-e019-4425-6ee5b1e11698,70,84,2023-02-16 21:13:25,1,57.95,57.95,0.00,1.74,1.74,56.21,4,3
30ad46ad-557d-5806-81f0-ff9be143ea7e,977,28,2023-02-17 01:43:45,1,108.00,108.00,0.00,12.96,12.96,95.04,1,2
0efb4e57-2a6c-9246-3cb7-84e17c131465,962,20,2023-02-17 02:06:12,1,64.99,64.99,1.30,0.00,1.30,63.69,6,1
b0f41133-c63c-89ef-61bb-2b8ad1bcc76f,925,76,2023-02-17 02:14:22,1,101.00,101.00,7.07,0.00,7.07,93.93,3,1
020fa443-6a4b-b847-0e77-dc6ba448ea62,907,32,2023-02-17 02:20:53,3,60.95,182.85,0.00,0.00,0.00,182.85,3,2
a7972713-5d9e-220e-4641-2f55310540c1,438,72,2023-02-17 02:29:08,2,108.99,217.98,17.44,0.00,17.44,200.54,6,3
db8bb254-708b-c1d2-2068-b2781983a9de,198,100,2023-02-17 04:09:42,3,65.95,197.85,0.00,0.00,0.00,197.85,6,2
ab0708d1-58f4-ddf9-7777-d58a3cf61624,693,74,2023-02-17 08:54:45,2,127.99,255.98,7.68,0.00,7.68,248.30,7,2
ec529edf-f00f-e3f0-da30-e4089d41550b,229,50,2023-02-17 09:54:55,1,91.95,91.95,2.76,0.00,2.76,89.19,1,1
91bb6374-11ac-5e48-eb6a-11d565f45b4c,694,39,2023-02-17 10:41:20,3,60.00,180.00,7.20,23.40,30.60,149.40,6,2
2d98b881-a334-364d-02a7-e180ec4a9cef,349,15,2023-02-17 13:57:11,3,87.99,263.97,7.92,29.04,36.96,227.01,2,3
6dfe63fb-9a60-3b8a-a2f5-b7a26ce13388,0,0,2023-02-17 14:40:40,2,-1.00,-2.00,-0.14,-0.16,-0.30,-1.70,6,2
898e0e48-5abb-0eca-3c0d-26730cf617f6,417,17,2023-02-17 15:34:34,3,145.00,435.00,0.00,39.15,39.15,395.85,5,1
36db275f-57c1-1c6e-217b-102c13292680,740,43,2023-02-17 15:47:38,2,73.95,147.90,0.00,20.71,20.71,127.19,5,1
cf079375-5d18-249a-1cc6-d82fd12ca7e1,362,5,2023-02-17 18:14:47,2,93.99,187.98,0.00,5.64,5.64,182.34,7,1
ffc8a0fe-8e40-2c12-e233-0ebb90072ad7,481,43,2023-02-18 00:42:37,1,73.95,73.95,0.00,0.00,0.00,73.95,3,1
2dfb3643-885a-0c6f-a552-0d64eaf8787c,672,73,2023-02-18 00:47:39,1,112.00,112.00,0.00,11.20,11.20,100.80,6,3
5df17eea-fe42-b726-d041-530dcf60e513,607,66,2023-02-18 00:51:50,1,23.95,23.95,0.00,2.40,2.40,21.55,5,3
ad6c457f-03f2-652f-8ae3-854d69346b23,355,19,2023-02-18 06:07:54,3,16.00,48.00,0.00,0.00,0.00,48.00,7,3
d4a9958c-b216-aea1-038d-231de911ce75,877,88,2023-02-18 06:42:18,1,42.95,42.95,1.72,0.00,1.72,41.23,4,1
184aaa49-2886-24de-f6be-1442f5464d8e,193,41,2023-02-18 10:35:51,3,24.99,74.97,9.75,0.00,9.75,65.22,7,2
470d072d-5278-cb8b-a148-f64f264d8024,64,27,2023-02-18 12:05:20,3,53.99,161.97,0.00,12.96,12.96,149.01,4,1
12ff1ba3-26ee-bc1c-4c96-d65b6f5a9df2,223,79,2023-02-18 13:28:57,3,36.00,108.00,0.00,0.00,0.00,108.00,1,1
e7f6bc3b-f2c6-65bc-98cd-a36ee2d9f3be,400,52,2023-02-18 15:09:26,2,85.00,170.00,0.00,0.00,0.00,170.00,4,1
77a17f92-3073-8d29-6a13-f35988ebfd77,0,-1,2023-02-18 16:01:01,3,"999,999.00","2,999,997.00",0.00,0.00,0.00,"2,999,997.00",5,1
46cf4169-25cc-d8a8-428e-bc515b98f8c7,686,61,2023-02-18 16:31:57,1,93.95,93.95,11.27,11.27,22.54,71.41,6,2
ec4ad869-1169-6c2b-ad83-5e3fb3c23c84,385,79,2023-02-18 22:22:47,2,36.00,72.00,0.00,10.08,10.08,61.92,6,1
5db8a207-070b-8260-2b7d-1ecabff5a0c3,153,41,2023-02-19 00:00:13,2,24.99,49.98,0.00,3.50,3.50,46.48,6,2
8b81d89d-d039-73ce-cc69-a9d8c2442e3c,844,64,2023-02-19 03:08:38,1,102.00,102.00,8.16,10.20,18.36,83.64,5,1
04c30545-a284-faaa-425e-c17402827a2b,159,59,2023-02-19 03:52:47,3,24.95,74.85,0.00,8.23,8.23,66.62,7,2
d2464f54-1772-03a3-b51b-67f50c7d7ec5,736,8,2023-02-19 06:06:19,2,126.95,253.90,0.00,0.00,0.00,253.90,7,3
c33b6ba4-4b62-13bf-5ce5-578d12efa6a8,738,97,2023-02-19 06:12:36,3,120.00,360.00,0.00,0.00,0.00,360.00,1,3
3156f3dd-8b20-fb13-3b4f-41277a913642,367,2,2023-02-19 06:54:30,2,96.99,193.98,0.00,15.52,15.52,178.46,4,1
3317a907-1b36-fe2f-fe13-6dfea87dc014,900,73,2023-02-19 08:16:17,3,112.00,336.00,16.80,0.00,16.80,319.20,3,3
d493c256-9b40-6f7f-eac1-d8d79de7d692,612,40,2023-02-19 08:21:05,2,48.00,96.00,0.96,8.64,9.60,86.40,2,1
70470be3-9dc8-956f-a0ec-8316ad8c381b,308,66,2023-02-19 09:12:29,2,23.95,47.90,1.92,0.48,2.40,45.50,1,3
490c88af-813d-ebb5-af6c-e67604a5354c,91,101,2023-02-19 09:24:06,3,0.00,0.00,0.00,0.00,0.00,0.00,4,3
019d5424-231f-0343-6a56-f511d774b187,836,82,2023-02-19 09:40:36,2,62.99,125.98,0.00,0.00,0.00,125.98,2,2
f33442a0-f852-7a18-067e-de34a35b8763,101,8,2023-02-19 11:48:13,1,126.95,126.95,0.00,0.00,0.00,126.95,5,3
3429af41-8f79-6e13-5d58-6c487b2eb03c,550,28,2023-02-19 12:19:51,3,108.00,324.00,0.00,12.96,12.96,311.04,2,3
d3e51d68-a9a6-735e-7205-1b3e32bea34e,275,64,2023-02-19 14:24:12,2,102.00,204.00,0.00,0.00,0.00,204.00,2,3
73551611-de20-46fa-cba2-4d21d0aadfe8,94,51,2023-02-19 15:12:48,2,77.99,155.98,20.28,3.12,23.40,132.58,7,1
c7a0eab7-dfa6-04a2-905a-0bc739626165,95,32,2023-02-19 17:06:37,3,60.95,182.85,12.80,23.77,36.57,146.28,5,1
a6487b8d-b99c-78a6-3d84-7fc9df85f61c,326,58,2023-02-19 17:15:50,1,75.99,75.99,0.76,0.00,0.76,75.23,6,1
3edc0056-111a-62e7-8459-60a0c403386d,121,84,2023-02-19 22:19:06,2,57.95,115.90,0.00,0.00,0.00,115.90,4,3
e868947e-fc41-9b42-804e-b0be41827697,391,38,2023-02-20 02:58:44,2,23.99,47.98,2.40,3.36,5.76,42.22,2,3
c63db88d-15d0-b678-70ca-6fbe6ddbec81,885,69,2023-02-20 06:29:08,3,23.95,71.85,0.00,5.03,5.03,66.82,3,3
a5cae054-529e-01b0-5b77-b01224407422,383,34,2023-02-20 10:23:28,1,54.95,54.95,3.30,3.85,7.15,47.80,2,1
3f6f6eb9-11ee-5d8d-b471-0ce56522886a,252,105,2023-02-20 12:15:38,1,0.00,0.00,0.00,0.00,0.00,0.00,2,1
b922d287-ba22-f688-5483-f3106412a709,361,56,2023-02-20 12:32:01,3,73.95,221.85,15.53,13.31,28.84,193.01,2,3
9ec37036-fb3c-6d7d-77f6-6b97a6e89696,248,38,2023-02-20 18:02:02,1,23.99,23.99,1.44,0.96,2.40,21.59,1,1
c33ca9df-53bd-8922-2805-6bd0c2efc066,882,73,2023-02-20 20:17:03,3,112.00,336.00,47.04,0.00,47.04,288.96,7,2
a8dc5333-f1e3-7afb-6d11-8a07e315b720,845,60,2023-02-20 22:05:00,2,8.99,17.98,0.00,1.08,1.08,16.90,7,2
77f5dc6e-320b-c68c-d71c-63b6c1c2ab36,364,102,2023-02-20 22:25:18,3,0.00,0.00,0.00,0.00,0.00,0.00,7,1
d0431f88-1322-e7e0-a9ef-5fd6a3bd9fe9,814,88,2023-02-20 23:36:17,3,42.95,128.85,0.00,18.04,18.04,110.81,4,3
da02a7cf-c071-6511-df01-c370a0e3e248,316,72,2023-02-21 02:47:19,1,108.99,108.99,7.63,4.36,11.99,97.00,4,2
aca83f87-ef22-d5bf-7110-10941adeb86d,371,52,2023-02-21 06:14:53,1,85.00,85.00,0.00,10.20,10.20,74.80,2,3
25d892a2-c89a-d044-d24f-ec8330301bb0,910,35,2023-02-21 07:32:14,3,37.95,113.85,9.11,17.08,26.19,87.66,5,2
ef93e2b7-c19d-cb88-1c64-9f084aaef613,899,32,2023-02-21 08:09:29,1,60.95,60.95,0.00,0.61,0.61,60.34,1,3
914f1d61-260e-a167-4bb4-725e5de5cdcb,414,81,2023-02-21 08:14:53,2,56.99,113.98,3.42,0.00,3.42,110.56,6,1
d3e79a69-fc18-f739-f524-1f1442228171,228,33,2023-02-21 09:45:02,2,110.95,221.90,0.00,22.19,22.19,199.71,3,3
91278f81-7154-1ca0-fe95-864d3a2a9eba,317,79,2023-02-21 09:52:34,3,36.00,108.00,0.00,5.40,5.40,102.60,6,3
49ce1b32-c112-c216-0362-662153238ad2,359,81,2023-02-21 14:09:10,3,56.99,170.97,0.00,10.26,10.26,160.71,3,3
3399fa8f-cad3-1429-592c-1c1a751733bd,279,32,2023-02-21 15:21:07,1,60.95,60.95,4.88,6.10,10.98,49.97,1,3
83a9b3f1-cfec-afe8-89d6-72aa00685024,72,81,2023-02-21 15:56:06,1,56.99,56.99,4.56,0.00,4.56,52.43,6,2
7478101a-8f92-bb44-ad17-6e0b576df6e3,443,29,2023-02-21 16:51:26,2,85.00,170.00,0.00,0.00,0.00,170.00,3,3
b77ec62d-7c62-e4e5-5ece-bd880003b4da,394,87,2023-02-21 16:56:21,3,32.99,98.97,9.90,0.00,9.90,89.07,1,2
b062deda-70f6-80d3-a566-d7ba47164b68,682,61,2023-02-22 03:41:11,3,93.95,281.85,39.46,0.00,39.46,242.39,3,1
30544129-6a38-6f5e-9dc3-b1080b833b2e,173,42,2023-02-22 05:45:55,1,83.00,83.00,0.00,0.83,0.83,82.17,6,2
2bb52de7-c493-464d-d8e6-4de2b8e7f824,418,93,2023-02-22 06:10:21,3,22.99,68.97,10.35,0.00,10.35,58.62,1,1
cd941cb9-f62c-db0a-8bea-ef1b2f43ee01,952,15,2023-02-22 06:10:43,1,87.99,87.99,0.00,3.52,3.52,84.47,4,1
faba916b-939d-3fee-a7a8-cd408366be82,216,59,2023-02-22 08:11:48,3,24.95,74.85,0.00,2.25,2.25,72.60,5,3
01ee59ff-06ac-dc63-7ccd-308a4815a73e,481,17,2023-02-22 08:52:32,1,145.00,145.00,21.75,0.00,21.75,123.25,5,1
72f891fb-6702-0b43-9501-13c54b78387e,971,51,2023-02-22 09:49:04,1,77.99,77.99,9.36,9.36,18.72,59.27,4,2
acedb933-b108-8a55-7feb-d4d6b9009085,723,53,2023-02-22 09:56:48,1,45.00,45.00,6.30,0.00,6.30,38.70,3,3
bdb20059-ef1f-3270-93d8-b7b09cb8d4d0,941,87,2023-02-22 13:15:16,1,32.99,32.99,0.00,4.29,4.29,28.70,4,3
b689b4d5-cf1a-b91e-40db-4a4aa5bbdc32,410,29,2023-02-22 16:21:32,2,85.00,170.00,10.20,0.00,10.20,159.80,4,1
18de9124-0aa6-fb6b-3bcd-20d94108ef55,162,12,2023-02-22 16:30:38,2,136.95,273.90,0.00,0.00,0.00,273.90,6,2
45da1363-bd2a-6a79-57bb-13cd33e2a46f,475,70,2023-02-22 17:59:18,1,60.95,60.95,0.00,8.53,8.53,52.42,6,1
79aaaa4a-7dfb-7167-43f3-25de148c46fe,698,14,2023-02-22 18:04:37,1,10.00,10.00,1.00,0.60,1.60,8.40,5,3
de9672aa-2cd5-07c3-58e9-0d98439a46e5,133,72,2023-02-22 20:43:14,2,108.99,217.98,2.18,0.00,2.18,215.80,3,1
7d241e12-7290-cd9f-d523-a9686a656be6,632,102,2023-02-22 20:56:34,1,0.00,0.00,0.00,0.00,0.00,0.00,6,3
8702d4e7-0aa1-4f27-9095-b1e713aca3e7,486,103,2023-02-22 22:37:53,3,0.00,0.00,0.00,0.00,0.00,0.00,7,2
59116bff-857e-7333-81f8-4f6d549b6077,855,77,2023-02-22 23:54:59,2,9.00,18.00,1.98,0.00,1.98,16.02,7,1
8516fe74-5be2-f84a-6db2-b508dceb1405,126,91,2023-02-23 04:14:19,3,94.99,284.97,11.40,0.00,11.40,273.57,3,1
aa0082d1-683f-8fcf-5200-d3a0f4e2bec7,703,93,2023-02-23 05:19:17,2,22.99,45.98,2.76,0.00,2.76,43.22,7,2
3d26347f-b533-2ae7-31b0-a0b3c7d3d9e5,620,20,2023-02-23 07:23:38,3,64.99,194.97,11.70,3.90,15.60,179.37,1,1
5323f294-0c93-5d3a-fddb-ecb94b6dd70d,450,81,2023-02-23 10:44:48,2,56.99,113.98,0.00,9.12,9.12,104.86,5,1
604fbb75-dd4d-39d4-2142-70fbb92e2298,619,31,2023-02-23 13:38:32,1,14.99,14.99,0.90,0.00,0.90,14.09,4,2
4d92e535-0e63-6096-0cc1-d59f2e1b2138,976,3,2023-02-23 13:55:19,1,60.00,60.00,0.60,7.20,7.80,52.20,5,1
2f1ec227-b7b7-2f6f-714a-eb17f9b762bf,692,98,2023-02-23 14:07:41,1,161.95,161.95,0.00,0.00,0.00,161.95,4,1
56f84238-f435-b894-cbcd-92dd30094911,655,49,2023-02-23 14:51:50,3,150.95,452.85,0.00,0.00,0.00,452.85,3,1
f2a91d46-1d5b-1436-384f-6ca7e07394a9,709,6,2023-02-23 15:56:20,2,115.00,230.00,0.00,9.20,9.20,220.80,7,3
e7dddc2c-e088-cdb5-876b-e42e131ecc32,293,24,2023-02-23 16:10:33,1,156.00,156.00,0.00,0.00,0.00,156.00,6,1
8943f740-72af-91f2-cce7-20f46fa98641,651,59,2023-02-23 16:33:07,2,24.95,49.90,0.00,0.00,0.00,49.90,7,1
189b3885-bdc5-ae58-0b7b-217b38a15511,470,41,2023-02-23 16:45:37,3,24.99,74.97,9.00,0.00,9.00,65.97,7,3
fecb2fba-bed7-1e3f-d25c-3676567cde66,969,89,2023-02-23 17:27:18,3,108.00,324.00,42.12,22.68,64.80,259.20,5,3
d012f621-c87e-db00-b0c9-66e14d1f323a,366,98,2023-02-23 17:29:23,3,161.95,485.85,0.00,0.00,0.00,485.85,7,3
3eb53d1c-acd2-af44-e9f5-6c8f9028f10b,37,84,2023-02-23 18:15:01,2,57.95,115.90,10.43,0.00,10.43,105.47,7,2
