customer_id,product_id,order_creation_time,sale_quantity,sale_price_per_item,sale_price_before_discount,discount_platform,discount_seller,discount_total,sales_price_after_discount,payment_method_id,order_status
735,50,2023-04-13 15:07:31,1,91.95,91.95,0.0,0.0,0.0,91.95,5,1
916,90,2023-04-13 16:28:23,3,23.0,69.0,9.66,0.0,9.66,59.34,6,3
443,90,2023-04-13 17:46:02,2,23.0,46.0,4.14,0.0,4.14,41.86,2,2
420,91,2023-04-13 18:21:36,3,94.99,284.97,0.0,0.0,0.0,284.97,3,2
528,96,2023-04-13 18:48:07,3,143.95,431.85,0.0,0.0,0.0,431.85,4,3
29,69,2023-04-13 19:39:19,2,23.95,47.9,0.0,2.87,2.87,45.03,6,2
958,60,2023-04-13 21:28:47,3,8.99,26.97,3.51,1.62,5.13,21.84,6,1
314,52,2023-04-13 21:39:40,1,85.0,85.0,0.0,0.0,0.0,85.0,6,1
495,78,2023-04-13 23:25:10,2,102.99,205.98,6.18,0.0,6.18,199.8,5,3
60,23,2023-04-14 00:09:15,2,84.95,169.9,13.59,0.0,13.59,156.31,6,3
565,37,2023-04-14 02:10:51,1,150.0,150.0,6.0,0.0,6.0,144.0,3,2
723,100,2023-04-14 02:31:20,1,65.95,65.95,0.0,0.0,0.0,65.95,5,3
224,21,2023-04-14 05:48:28,3,133.95,401.85,8.04,0.0,8.04,393.81,5,2
128,56,2023-04-14 06:33:58,2,73.95,147.9,7.4,8.87,16.27,131.63,5,1
693,47,2023-04-14 07:33:13,2,105.0,210.0,0.0,0.0,0.0,210.0,1,1
876,19,2023-04-14 07:35:26,1,16.0,16.0,0.0,0.0,0.0,16.0,4,1
125,74,2023-04-14 10:24:59,2,127.99,255.98,0.0,25.6,25.6,230.38,2,3
411,45,2023-04-14 10:51:29,1,23.0,23.0,1.61,1.84,3.45,19.55,5,3
914,92,2023-04-14 12:44:24,2,77.99,155.98,21.84,4.68,26.52,129.46,5,3
766,34,2023-04-14 13:25:55,3,54.95,164.85,1.65,21.43,23.08,141.77,5,2
770,33,2023-04-14 14:10:46,3,110.95,332.85,0.0,0.0,0.0,332.85,1,2
447,98,2023-04-14 14:22:39,1,161.95,161.95,0.0,0.0,0.0,161.95,2,1
933,79,2023-04-14 15:49:23,2,36.0,72.0,8.64,0.0,8.64,63.36,5,3
604,11,2023-04-14 17:39:13,2,55.99,111.98,0.0,0.0,0.0,111.98,4,3
910,55,2023-04-14 18:30:15,3,12.99,38.97,0.0,0.0,0.0,38.97,7,1
293,30,2023-04-14 20:23:11,3,11.95,35.85,0.0,0.0,0.0,35.85,4,1
312,104,2023-04-14 22:35:37,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2
340,23,2023-04-14 23:55:55,1,84.95,84.95,0.0,0.0,0.0,84.95,6,1
817,72,2023-04-15 00:20:52,2,108.99,217.98,15.26,0.0,15.26,202.72,6,1
114,56,2023-04-15 01:10:11,3,73.95,221.85,8.87,0.0,8.87,212.98,1,2
647,37,2023-04-15 03:48:02,3,150.0,450.0,0.0,63.0,63.0,387.0,6,3
32,57,2023-04-15 04:27:31,2,84.99,169.98,0.0,0.0,0.0,169.98,4,1
67,64,2023-04-15 04:39:26,3,102.0,306.0,0.0,3.06,3.06,302.94,2,2
200,45,2023-04-15 05:51:48,1,23.0,23.0,0.0,2.53,2.53,20.47,7,2
272,85,2023-04-15 07:20:02,3,76.99,230.97,0.0,0.0,0.0,230.97,2,3
219,8,2023-04-15 08:07:46,1,126.95,126.95,2.54,2.54,5.08,121.87,1,1
741,60,2023-04-15 08:30:51,3,8.99,26.97,2.43,0.0,2.43,24.54,7,2
389,76,2023-04-15 08:38:59,3,101.0,303.0,6.06,24.24,30.3,272.7,5,1
820,97,2023-04-15 09:21:36,1,120.0,120.0,4.8,6.0,10.8,109.2,7,1
341,56,2023-04-15 10:44:04,2,73.95,147.9,1.48,0.0,1.48,146.42,2,1
615,47,2023-04-15 11:03:42,3,105.0,315.0,0.0,0.0,0.0,315.0,7,2
681,105,2023-04-15 11:36:46,3,0.0,0.0,0.0,0.0,0.0,0.0,2,1
420,22,2023-04-15 13:23:43,1,51.99,51.99,0.0,0.0,0.0,51.99,1,2
208,43,2023-04-15 17:30:56,2,73.95,147.9,14.79,22.19,36.98,110.92,3,3
655,62,2023-04-15 19:02:05,1,13.95,13.95,0.0,0.0,0.0,13.95,4,3
890,65,2023-04-15 19:22:58,3,11.95,35.85,0.0,4.3,4.3,31.55,2,1
660,99,2023-04-15 19:43:51,2,35.95,71.9,0.0,8.63,8.63,63.27,5,3
434,7,2023-04-16 00:41:33,1,55.99,55.99,5.04,0.56,5.6,50.39,3,2
995,86,2023-04-16 03:02:29,1,79.0,79.0,11.85,9.48,21.33,57.67,1,1
246,95,2023-04-16 03:37:59,3,58.95,176.85,0.0,0.0,0.0,176.85,5,1
943,11,2023-04-16 04:13:40,3,55.99,167.97,0.0,5.04,5.04,162.93,3,3
608,80,2023-04-16 05:15:30,3,96.99,290.97,34.92,2.91,37.83,253.14,7,3
444,8,2023-04-16 09:31:58,1,126.95,126.95,0.0,19.04,19.04,107.91,5,3
36,87,2023-04-16 09:55:21,2,32.99,65.98,0.0,0.0,0.0,65.98,6,2
585,38,2023-04-16 10:41:58,2,23.99,47.98,4.8,6.72,11.52,36.46,7,3
957,99,2023-04-16 11:21:30,2,35.95,71.9,0.0,0.0,0.0,71.9,2,3
259,47,2023-04-16 11:25:45,1,105.0,105.0,0.0,5.25,5.25,99.75,5,3
89,76,2023-04-16 11:31:43,2,101.0,202.0,20.2,0.0,20.2,181.8,6,2
491,81,2023-04-16 11:33:02,1,56.99,56.99,0.0,0.0,0.0,56.99,6,1
796,10,2023-04-16 11:35:38,3,118.0,354.0,42.48,7.08,49.56,304.44,6,2
271,23,2023-04-16 12:18:54,1,84.95,84.95,11.04,12.74,23.78,61.17,4,3
937,88,2023-04-16 16:13:06,1,42.95,42.95,1.29,0.0,1.29,41.66,6,1
632,58,2023-04-16 20:48:14,2,75.99,151.98,0.0,0.0,0.0,151.98,1,1
572,82,2023-04-16 21:00:09,1,62.99,62.99,0.0,8.19,8.19,54.8,6,1
405,58,2023-04-16 22:33:44,2,75.99,151.98,0.0,15.2,15.2,136.78,6,1
267,72,2023-04-16 23:51:48,3,108.99,326.97,26.16,29.43,55.59,271.38,7,2
312,93,2023-04-17 03:22:09,1,22.99,22.99,0.0,0.0,0.0,22.99,5,3
804,79,2023-04-17 04:21:35,2,36.0,72.0,0.0,4.32,4.32,67.68,5,2
226,96,2023-04-17 05:13:11,1,143.95,143.95,0.0,1.44,1.44,142.51,2,3
922,83,2023-04-17 05:16:46,3,11.0,33.0,0.0,0.0,0.0,33.0,3,1
236,48,2023-04-17 06:42:09,3,64.99,194.97,5.85,3.9,9.75,185.22,3,2
398,27,2023-04-17 07:12:01,2,53.99,107.98,0.0,16.2,16.2,91.78,5,3
216,91,2023-04-17 07:24:57,3,94.99,284.97,0.0,0.0,0.0,284.97,6,1
15,97,2023-04-17 09:23:31,2,120.0,240.0,24.0,19.2,43.2,196.8,6,2
719,69,2023-04-17 13:11:34,1,23.95,23.95,1.68,0.0,1.68,22.27,2,3
293,53,2023-04-17 16:43:50,3,45.0,135.0,2.7,8.1,10.8,124.2,4,2
164,80,2023-04-17 17:10:30,3,96.99,290.97,0.0,0.0,0.0,290.97,3,3
193,55,2023-04-17 20:35:56,1,12.99,12.99,0.0,0.0,0.0,12.99,2,1
906,67,2023-04-17 21:59:52,2,25.99,51.98,0.0,2.08,2.08,49.9,2,2
756,38,2023-04-18 00:58:34,2,23.99,47.98,0.0,0.48,0.48,47.5,3,3
609,37,2023-04-18 01:38:52,3,150.0,450.0,0.0,0.0,0.0,450.0,2,3
728,91,2023-04-18 02:02:51,3,94.99,284.97,22.8,0.0,22.8,262.17,6,3
637,37,2023-04-18 04:55:44,1,150.0,150.0,0.0,16.5,16.5,133.5,3,3
690,51,2023-04-18 09:27:00,2,77.99,155.98,9.36,18.72,28.08,127.9,1,1
830,83,2023-04-18 09:55:27,3,11.0,33.0,0.0,0.0,0.0,33.0,4,3
289,103,2023-04-18 12:04:58,2,0.0,0.0,0.0,0.0,0.0,0.0,4,1
388,95,2023-04-18 13:22:33,3,58.95,176.85,0.0,0.0,0.0,176.85,2,1
876,27,2023-04-18 14:27:37,3,53.99,161.97,0.0,0.0,0.0,161.97,7,1
96,48,2023-04-18 15:18:17,2,64.99,129.98,0.0,11.7,11.7,118.28,3,3
357,33,2023-04-18 15:22:09,2,110.95,221.9,4.44,31.07,35.51,186.39,3,2
322,105,2023-04-18 15:32:12,2,0.0,0.0,0.0,0.0,0.0,0.0,1,2
868,83,2023-04-18 15:35:29,3,11.0,33.0,0.0,1.98,1.98,31.02,1,2
329,102,2023-04-18 19:04:23,1,0.0,0.0,0.0,0.0,0.0,0.0,6,3
831,72,2023-04-18 20:26:30,1,108.99,108.99,5.45,0.0,5.45,103.54,5,1
157,63,2023-04-18 20:57:56,2,21.95,43.9,5.71,3.07,8.78,35.12,7,2
846,19,2023-04-19 05:31:43,1,16.0,16.0,0.48,0.0,0.48,15.52,2,1
929,63,2023-04-19 08:50:03,3,21.95,65.85,0.0,0.0,0.0,65.85,5,2
968,41,2023-04-19 09:52:25,1,24.99,24.99,0.0,0.0,0.0,24.99,7,3
906,4,2023-04-19 14:40:29,3,65.99,197.97,0.0,11.88,11.88,186.09,5,3
600,29,2023-04-19 17:06:19,3,85.0,255.0,5.1,2.55,7.65,247.35,5,1
477,24,2023-04-19 20:18:51,1,156.0,156.0,0.0,0.0,0.0,156.0,4,1
8,12,2023-04-19 23:16:50,1,136.95,136.95,0.0,13.7,13.7,123.25,7,1
739,98,2023-04-19 23:29:17,2,161.95,323.9,25.91,35.63,61.54,262.36,1,1
389,70,2023-04-19 23:47:28,1,60.95,60.95,0.0,3.66,3.66,57.29,2,2
386,68,2023-04-19 23:56:10,3,22.99,68.97,0.0,0.0,0.0,68.97,4,2
229,12,2023-04-20 00:03:07,2,136.95,273.9,27.39,30.13,57.52,216.38,4,1
299,23,2023-04-20 05:11:52,2,84.95,169.9,0.0,8.5,8.5,161.4,6,3
518,85,2023-04-20 06:21:07,3,76.99,230.97,0.0,0.0,0.0,230.97,6,3
222,30,2023-04-20 07:39:06,3,11.95,35.85,4.66,0.0,4.66,31.19,6,1
446,57,2023-04-20 08:55:35,1,84.99,84.99,0.0,5.95,5.95,79.04,1,2
651,44,2023-04-20 09:34:23,1,86.95,86.95,0.0,7.83,7.83,79.12,1,1
358,50,2023-04-20 10:16:23,2,91.95,183.9,16.55,14.71,31.26,152.64,1,3
766,32,2023-04-20 11:14:05,1,60.95,60.95,0.0,9.14,9.14,51.81,3,2
667,56,2023-04-20 11:44:36,2,73.95,147.9,0.0,5.92,5.92,141.98,4,2
916,98,2023-04-20 12:26:46,1,161.95,161.95,0.0,0.0,0.0,161.95,5,2
234,3,2023-04-20 12:47:32,3,60.0,180.0,7.2,0.0,7.2,172.8,3,1
391,28,2023-04-20 16:03:16,1,108.0,108.0,0.0,0.0,0.0,108.0,2,2
527,11,2023-04-20 16:50:51,2,55.99,111.98,0.0,1.12,1.12,110.86,7,1
713,45,2023-04-20 20:15:42,1,23.0,23.0,1.61,1.84,3.45,19.55,5,2
284,59,2023-04-20 20:43:00,1,24.95,24.95,0.0,0.0,0.0,24.95,1,3
756,84,2023-04-21 00:51:24,3,57.95,173.85,15.65,0.0,15.65,158.2,5,1
508,84,2023-04-21 06:38:16,3,57.95,173.85,0.0,0.0,0.0,173.85,3,3
641,76,2023-04-21 06:56:10,1,101.0,101.0,6.06,12.12,18.18,82.82,3,1
822,34,2023-04-21 11:54:38,3,54.95,164.85,0.0,18.13,18.13,146.72,2,1
991,80,2023-04-21 13:00:54,2,96.99,193.98,29.1,0.0,29.1,164.88,7,1
155,34,2023-04-21 13:54:16,1,54.95,54.95,3.3,4.4,7.7,47.25,7,3
741,104,2023-04-21 13:59:29,3,0.0,0.0,0.0,0.0,0.0,0.0,2,2
976,56,2023-04-21 16:35:57,2,73.95,147.9,16.27,14.79,31.06,116.84,4,1
259,66,2023-04-21 17:10:40,2,23.95,47.9,0.0,6.71,6.71,41.19,4,1
470,17,2023-04-21 17:20:44,3,145.0,435.0,47.85,56.55,104.4,330.6,7,2
927,79,2023-04-21 20:56:45,1,36.0,36.0,3.6,0.0,3.6,32.4,4,2
257,48,2023-04-21 21:14:26,3,64.99,194.97,0.0,5.85,5.85,189.12,1,1
263,37,2023-04-21 22:01:30,3,150.0,450.0,27.0,0.0,27.0,423.0,1,2
191,104,2023-04-21 23:11:20,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2
467,89,2023-04-22 03:05:24,1,108.0,108.0,5.4,16.2,21.6,86.4,5,3
493,10,2023-04-22 04:40:37,3,118.0,354.0,49.56,0.0,49.56,304.44,5,1
50,18,2023-04-22 05:16:48,3,135.0,405.0,8.1,40.5,48.6,356.4,7,1
623,32,2023-04-22 07:56:43,2,60.95,121.9,0.0,17.07,17.07,104.83,2,2
191,3,2023-04-22 08:08:39,1,60.0,60.0,0.0,0.0,0.0,60.0,2,2
547,19,2023-04-22 08:40:32,1,16.0,16.0,0.0,0.0,0.0,16.0,3,1
647,81,2023-04-22 10:31:02,3,56.99,170.97,1.71,22.23,23.94,147.03,1,1
491,72,2023-04-22 12:37:17,2,108.99,217.98,0.0,10.9,10.9,207.08,3,2
914,81,2023-04-22 13:12:14,2,56.99,113.98,0.0,13.68,13.68,100.3,3,1
603,84,2023-04-22 17:59:58,2,57.95,115.9,0.0,0.0,0.0,115.9,4,2
795,103,2023-04-22 18:00:26,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1
952,52,2023-04-22 18:18:08,2,85.0,170.0,0.0,20.4,20.4,149.6,2,3
286,7,2023-04-22 19:58:25,3,55.99,167.97,0.0,8.4,8.4,159.57,7,3
309,41,2023-04-23 00:14:06,2,24.99,49.98,7.0,0.0,7.0,42.98,6,1
288,74,2023-04-23 00:33:35,2,127.99,255.98,30.72,35.84,66.56,189.42,3,2
139,88,2023-04-23 00:55:41,3,42.95,128.85,11.6,18.04,29.64,99.21,2,3
760,52,2023-04-23 01:33:53,2,85.0,170.0,13.6,20.4,34.0,136.0,7,2
883,93,2023-04-23 03:26:15,3,22.99,68.97,9.66,0.0,9.66,59.31,1,3
53,10,2023-04-23 05:24:05,2,118.0,236.0,2.36,30.68,33.04,202.96,5,3
623,92,2023-04-23 05:35:07,2,77.99,155.98,0.0,18.72,18.72,137.26,1,2
434,92,2023-04-23 07:12:17,1,77.99,77.99,6.24,1.56,7.8,70.19,2,2
987,8,2023-04-23 11:05:34,1,126.95,126.95,0.0,0.0,0.0,126.95,3,3
303,17,2023-04-23 11:08:14,2,145.0,290.0,20.3,43.5,63.8,226.2,1,2
15,102,2023-04-23 12:04:14,3,0.0,0.0,0.0,0.0,0.0,0.0,3,3
432,47,2023-04-23 12:44:55,3,105.0,315.0,12.6,40.95,53.55,261.45,4,3
271,87,2023-04-23 16:51:01,3,32.99,98.97,0.0,0.0,0.0,98.97,7,2
331,91,2023-04-23 21:13:34,3,94.99,284.97,0.0,0.0,0.0,284.97,1,1
794,35,2023-04-23 22:18:29,1,37.95,37.95,0.0,4.17,4.17,33.78,5,3
674,77,2023-04-24 05:58:09,3,9.0,27.0,0.0,0.0,0.0,27.0,3,1
443,11,2023-04-24 08:44:32,3,55.99,167.97,0.0,0.0,0.0,167.97,3,2
506,8,2023-04-24 09:07:47,1,126.95,126.95,0.0,0.0,0.0,126.95,3,3
736,105,2023-04-24 09:09:48,3,0.0,0.0,0.0,0.0,0.0,0.0,7,2
836,65,2023-04-24 09:47:08,2,11.95,23.9,3.59,0.0,3.59,20.31,3,3
436,84,2023-04-24 10:08:57,1,57.95,57.95,4.64,0.0,4.64,53.31,5,3
749,44,2023-04-24 11:19:09,3,86.95,260.85,0.0,28.69,28.69,232.16,3,2
693,51,2023-04-24 17:16:31,2,77.99,155.98,12.48,0.0,12.48,143.5,2,1
814,27,2023-04-24 19:26:58,3,53.99,161.97,24.3,0.0,24.3,137.67,6,3
490,42,2023-04-24 20:50:38,3,83.0,249.0,2.49,0.0,2.49,246.51,1,1
406,70,2023-04-25 01:55:35,2,60.95,121.9,0.0,0.0,0.0,121.9,3,3
948,27,2023-04-25 03:35:09,1,53.99,53.99,0.0,0.0,0.0,53.99,1,3
670,2,2023-04-25 03:52:14,2,96.99,193.98,7.76,19.4,27.16,166.82,5,2
332,27,2023-04-25 04:12:00,1,53.99,53.99,4.32,0.0,4.32,49.67,5,1
341,9,2023-04-25 05:51:44,2,126.0,252.0,0.0,0.0,0.0,252.0,5,3
481,103,2023-04-25 09:00:33,1,0.0,0.0,0.0,0.0,0.0,0.0,3,3
616,48,2023-04-25 11:31:38,2,64.99,129.98,0.0,0.0,0.0,129.98,7,1
603,15,2023-04-25 11:46:09,2,87.99,175.98,5.28,24.64,29.92,146.06,4,2
628,27,2023-04-25 13:18:50,3,53.99,161.97,0.0,0.0,0.0,161.97,4,2
936,90,2023-04-25 14:06:09,2,23.0,46.0,0.0,2.3,2.3,43.7,4,2
105,92,2023-04-25 14:18:38,3,77.99,233.97,0.0,0.0,0.0,233.97,2,1
469,100,2023-04-25 14:42:36,2,65.95,131.9,2.64,0.0,2.64,129.26,4,2
793,99,2023-04-25 15:24:06,1,35.95,35.95,4.31,1.8,6.11,29.84,1,1
334,53,2023-04-25 15:28:15,2,45.0,90.0,0.0,0.0,0.0,90.0,5,1
109,34,2023-04-25 16:26:40,1,54.95,54.95,0.0,8.24,8.24,46.71,1,2
583,62,2023-04-25 18:33:45,3,13.95,41.85,0.0,5.02,5.02,36.83,1,1
202,18,2023-04-25 22:17:04,2,135.0,270.0,2.7,0.0,2.7,267.3,7,3
968,58,2023-04-25 22:52:16,2,75.99,151.98,0.0,0.0,0.0,151.98,3,3
364,78,2023-04-25 23:55:24,3,102.99,308.97,0.0,40.17,40.17,268.8,7,3
939,105,2023-04-26 00:07:30,3,0.0,0.0,0.0,0.0,0.0,0.0,3,3
198,61,2023-04-26 00:34:34,1,93.95,93.95,3.76,0.0,3.76,90.19,7,1
105,29,2023-04-26 03:54:39,2,85.0,170.0,0.0,11.9,11.9,158.1,6,3
600,91,2023-04-26 05:45:24,1,94.99,94.99,8.55,0.0,8.55,86.44,7,2
621,101,2023-04-26 07:48:00,3,0.0,0.0,0.0,0.0,0.0,0.0,6,1
123,81,2023-04-26 12:13:32,3,56.99,170.97,0.0,0.0,0.0,170.97,1,3
946,17,2023-04-26 12:47:28,3,145.0,435.0,52.2,30.45,82.65,352.35,1,1
398,55,2023-04-26 19:15:11,1,12.99,12.99,0.78,0.0,0.78,12.21,6,3
811,91,2023-04-26 19:36:12,1,94.99,94.99,0.0,6.65,6.65,88.34,3,1
904,31,2023-04-26 20:03:02,3,14.99,44.97,0.0,6.75,6.75,38.22,1,2
341,96,2023-04-26 20:25:43,1,143.95,143.95,0.0,17.27,17.27,126.68,7,2
207,79,2023-04-26 22:04:02,1,36.0,36.0,0.0,0.0,0.0,36.0,4,2
249,58,2023-04-26 22:24:21,3,75.99,227.97,0.0,9.12,9.12,218.85,3,3
215,29,2023-04-27 00:35:51,2,85.0,170.0,1.7,0.0,1.7,168.3,3,3
47,75,2023-04-27 00:58:28,1,43.95,43.95,0.0,0.0,0.0,43.95,2,1
344,12,2023-04-27 03:18:16,3,136.95,410.85,36.98,32.87,69.85,341.0,6,2
425,57,2023-04-27 04:33:14,3,84.99,254.97,0.0,0.0,0.0,254.97,2,2
609,31,2023-04-27 04:45:37,2,14.99,29.98,1.8,0.0,1.8,28.18,2,2
795,56,2023-04-27 06:42:11,2,73.95,147.9,1.48,17.75,19.23,128.67,7,1
480,99,2023-04-27 09:16:38,2,35.95,71.9,0.0,0.72,0.72,71.18,5,1
646,38,2023-04-27 12:44:12,3,23.99,71.97,0.0,0.0,0.0,71.97,7,1
530,43,2023-04-27 13:18:27,2,73.95,147.9,7.4,0.0,7.4,140.5,2,2
293,37,2023-04-27 13:59:48,1,150.0,150.0,0.0,0.0,0.0,150.0,7,1
306,64,2023-04-27 14:08:38,1,102.0,102.0,15.3,6.12,21.42,80.58,1,3
337,24,2023-04-27 17:34:33,2,156.0,312.0,0.0,0.0,0.0,312.0,2,2
689,69,2023-04-28 03:13:03,1,23.95,23.95,0.48,0.0,0.48,23.47,4,3
100,4,2023-04-28 04:06:42,2,65.99,131.98,0.0,17.16,17.16,114.82,6,2
188,28,2023-04-28 11:20:30,1,108.0,108.0,0.0,5.4,5.4,102.6,5,2
653,95,2023-04-28 11:21:05,3,58.95,176.85,1.77,1.77,3.54,173.31,7,1
17,75,2023-04-28 12:21:45,1,43.95,43.95,1.76,4.4,6.16,37.79,3,1
623,14,2023-04-28 16:03:34,3,10.0,30.0,0.0,0.0,0.0,30.0,2,1
695,48,2023-04-28 18:36:46,2,64.99,129.98,0.0,6.5,6.5,123.48,7,1
93,47,2023-04-28 20:11:44,3,105.0,315.0,0.0,0.0,0.0,315.0,7,3
960,7,2023-04-28 22:23:15,2,55.99,111.98,0.0,0.0,0.0,111.98,5,1
784,35,2023-04-29 02:26:07,1,37.95,37.95,0.0,0.0,0.0,37.95,1,3
209,23,2023-04-29 05:57:38,3,84.95,254.85,0.0,15.29,15.29,239.56,3,1
385,52,2023-04-29 06:20:19,2,85.0,170.0,3.4,0.0,3.4,166.6,3,1
527,40,2023-04-29 08:46:59,1,48.0,48.0,7.2,0.0,7.2,40.8,7,3
44,40,2023-04-29 12:40:53,1,48.0,48.0,0.0,0.0,0.0,48.0,1,1
46,63,2023-04-29 13:04:48,1,21.95,21.95,0.22,0.0,0.22,21.73,2,2
864,84,2023-04-29 17:07:49,1,57.95,57.95,2.32,0.0,2.32,55.63,5,2
215,103,2023-04-29 22:09:08,2,0.0,0.0,0.0,0.0,0.0,0.0,2,3
518,92,2023-04-29 23:47:46,3,77.99,233.97,30.42,2.34,32.76,201.21,2,2
216,50,2023-04-30 01:19:35,2,91.95,183.9,7.36,0.0,7.36,176.54,3,3
185,99,2023-04-30 03:28:02,1,35.95,35.95,2.88,0.0,2.88,33.07,6,1
778,19,2023-04-30 03:42:11,3,16.0,48.0,0.0,0.0,0.0,48.0,2,2
227,2,2023-04-30 04:28:41,2,96.99,193.98,0.0,0.0,0.0,193.98,2,3
282,62,2023-04-30 04:47:06,1,13.95,13.95,0.0,0.0,0.0,13.95,5,1
843,56,2023-04-30 05:02:09,1,73.95,73.95,5.92,10.35,16.27,57.68,4,2
20,2,2023-04-30 08:51:51,1,96.99,96.99,0.0,5.82,5.82,91.17,4,1
93,24,2023-04-30 08:56:26,3,156.0,468.0,0.0,0.0,0.0,468.0,2,1
780,18,2023-04-30 09:08:12,3,135.0,405.0,24.3,0.0,24.3,380.7,2,3
308,84,2023-04-30 09:29:14,1,57.95,57.95,0.0,8.69,8.69,49.26,7,3
218,12,2023-04-30 09:55:56,3,136.95,410.85,0.0,0.0,0.0,410.85,5,1
386,70,2023-04-30 10:17:52,2,60.95,121.9,7.31,0.0,7.31,114.59,7,3
124,43,2023-04-30 10:23:45,1,73.95,73.95,1.48,0.0,1.48,72.47,7,2
482,71,2023-04-30 15:20:29,2,36.95,73.9,0.0,1.48,1.48,72.42,6,2
206,80,2023-04-30 16:40:33,1,96.99,96.99,0.0,0.0,0.0,96.99,1,3
357,97,2023-04-30 19:06:30,1,120.0,120.0,0.0,0.0,0.0,120.0,3,1
7,64,2023-04-30 23:00:36,3,102.0,306.0,33.66,30.6,64.26,241.74,2,1
988,40,2023-05-01 00:56:32,2,48.0,96.0,6.72,0.0,6.72,89.28,7,3
294,66,2023-05-01 01:17:15,1,23.95,23.95,0.0,0.96,0.96,22.99,7,2
593,67,2023-05-01 01:21:59,3,25.99,77.97,0.0,11.7,11.7,66.27,3,3
972,87,2023-05-01 02:34:39,3,32.99,98.97,4.95,11.88,16.83,82.14,1,1
293,12,2023-05-01 03:55:34,2,136.95,273.9,0.0,19.17,19.17,254.73,1,3
720,3,2023-05-01 05:51:28,1,60.0,60.0,0.0,3.6,3.6,56.4,7,1
702,21,2023-05-01 06:04:47,1,133.95,133.95,0.0,0.0,0.0,133.95,6,1
210,20,2023-05-01 07:17:18,2,64.99,129.98,0.0,7.8,7.8,122.18,3,1
719,34,2023-05-01 07:43:14,3,54.95,164.85,4.95,0.0,4.95,159.9,5,1
580,86,2023-05-01 09:24:00,2,79.0,158.0,9.48,0.0,9.48,148.52,1,2
520,81,2023-05-01 09:50:02,3,56.99,170.97,0.0,0.0,0.0,170.97,6,3
310,48,2023-05-01 10:35:24,1,64.99,64.99,8.45,0.0,8.45,56.54,2,1
673,73,2023-05-01 11:26:47,1,112.0,112.0,10.08,0.0,10.08,101.92,3,1
409,81,2023-05-01 17:08:31,1,56.99,56.99,0.0,5.13,5.13,51.86,4,3
516,26,2023-05-01 18:00:07,2,96.95,193.9,11.63,9.7,21.33,172.57,7,3
600,43,2023-05-01 20:31:57,3,73.95,221.85,8.87,11.09,19.96,201.89,2,1
770,64,2023-05-01 23:56:33,1,102.0,102.0,0.0,12.24,12.24,89.76,3,1
338,5,2023-05-02 00:41:00,3,93.99,281.97,0.0,2.82,2.82,279.15,2,2
921,58,2023-05-02 01:59:39,2,75.99,151.98,0.0,18.24,18.24,133.74,1,2
188,54,2023-05-02 04:52:48,3,109.0,327.0,0.0,0.0,0.0,327.0,3,1
349,81,2023-05-02 06:16:15,1,56.99,56.99,4.56,0.0,4.56,52.43,6,1
924,87,2023-05-02 07:16:31,3,32.99,98.97,0.0,0.0,0.0,98.97,6,3
661,66,2023-05-02 08:53:22,3,23.95,71.85,0.0,6.47,6.47,65.38,4,1
340,105,2023-05-02 09:30:26,1,0.0,0.0,0.0,0.0,0.0,0.0,6,3
231,99,2023-05-02 09:42:06,1,35.95,35.95,5.03,3.6,8.63,27.32,3,2
858,93,2023-05-02 11:18:39,1,22.99,22.99,0.0,0.23,0.23,22.76,1,2
15,90,2023-05-02 12:32:58,3,23.0,69.0,0.0,0.0,0.0,69.0,4,1
692,97,2023-05-02 18:05:51,3,120.0,360.0,32.4,0.0,32.4,327.6,3,2
783,6,2023-05-02 19:50:25,3,115.0,345.0,0.0,0.0,0.0,345.0,5,3
318,38,2023-05-03 00:54:59,1,23.99,23.99,0.0,3.36,3.36,20.63,1,3
431,53,2023-05-03 03:33:24,1,45.0,45.0,4.05,0.0,4.05,40.95,5,3
14,17,2023-05-03 07:43:56,1,145.0,145.0,15.95,2.9,18.85,126.15,4,1
585,84,2023-05-03 07:43:57,1,57.95,57.95,0.0,0.0,0.0,57.95,6,2
10,102,2023-05-03 11:16:45,1,0.0,0.0,0.0,0.0,0.0,0.0,5,3
8,18,2023-05-03 12:11:07,1,135.0,135.0,1.35,0.0,1.35,133.65,5,2
73,65,2023-05-03 12:43:36,3,11.95,35.85,0.0,2.87,2.87,32.98,2,1
399,8,2023-05-03 14:38:02,1,126.95,126.95,12.7,15.23,27.93,99.02,3,2
92,55,2023-05-03 15:50:21,3,12.99,38.97,4.29,4.29,8.58,30.39,7,2
455,3,2023-05-03 16:35:43,3,60.0,180.0,0.0,1.8,1.8,178.2,1,3
546,102,2023-05-03 17:13:31,2,0.0,0.0,0.0,0.0,0.0,0.0,4,3
83,27,2023-05-03 19:09:21,1,53.99,53.99,0.0,1.08,1.08,52.91,5,3
422,14,2023-05-03 19:32:36,3,10.0,30.0,0.0,3.9,3.9,26.1,5,1
660,64,2023-05-03 20:17:06,3,102.0,306.0,0.0,21.42,21.42,284.58,5,1
396,50,2023-05-03 21:27:31,2,91.95,183.9,0.0,0.0,0.0,183.9,6,3
62,28,2023-05-03 23:33:49,1,108.0,108.0,4.32,5.4,9.72,98.28,2,1
